text,level,quantPalavras,virgula,quantStopWords,canonicas
" Exemplo: qual a diagonal adjacente do ângulo 60° de um paralelogramo, formado por lados iguais a 1 e 3? São quadriláteros que possuem dois lados paralelos (bases)",3,34,1,20.588235294117645,5.88235294117647
" Desta forma, diferentemente das figuras anteriores, seus ângulos são totalmente livres e independentes entre si",3,18,2,27.77777777777778,5.263157894736842
" Os ângulos e as diagonais podem ser dados pela lei dos senos, lei dos cossenos ou pela regra do paralelogramo",3,22,1,40.909090909090914,13.636363636363635
" As diagonais do trapézio ""x"" e ""y"" dão dadas porOnde ""a"" é a base menor, ""c"" a base maior, e ""b"" e ""d"" os lados adjacentes à base",3,43,2,16.27906976744186,9.30232558139535
 O perímetro é dado pela soma de todos os lados,3,11,0,45.45454545454545,36.36363636363637
" Para que se determine a soma de todos os ângulos internos de um polígono convexo, aplica-se a seguinte fórmula:formula_30Já a soma dos ângulos externos vale 360º",3,30,1,26.666666666666668,23.333333333333332
" formula_31Abaixo estão as fórmulas para a área (""A"") de cada polígono (perceba que estas fórmulas podem ser incorporadas a outras propriedades dos polígonos, como altura [""h""], diagonal [""d"" e ""D""], perímetro, ângulos, etc)",3,55,5,23.636363636363637,7.2727272727272725
" Considere ""B"" e ""b"" as bases dos polígonos, e ""l"" o lado do quadrado:Todo polígono regular possui seus ""n"" lados e os ângulos com medidas iguais",3,38,1,18.421052631578945,7.894736842105263
" Como os ângulos internos e externos são iguais, obtém-se a medida de cada ângulo ""A"" (interno ou externo) por:Alguns polígonos regulares têm nomes especiais: o triângulo regular é o triângulo equilátero, e o quadrilátero regular é o quadrado",3,48,2,18.75,8.333333333333332
" Pelo fato de todos os polígonos regulares serem iguais entre si em ângulos, suas áreas, perímetros, diagonais e alturas podem ser sintetizadas em fórmulas em função de seus lados (ou outra propriedade que não seja o ângulo)",3,43,3,37.2093023255814,13.953488372093023
" Um método muito prático para tal feito é dividir o polígono regular em ""n"" triângulos idênticos",3,19,0,26.31578947368421,5.263157894736842
" Exemplo: ""qual a fórmula para a área A do hexágono regular em função de seu lado l""? Dois ângulos são congruentes se, sobrepostos um sobre o outro, todos os seus elementos coincidem",3,39,2,38.46153846153847,12.82051282051282
" Nos paralelogramos, os lados paralelos são congruentes, e dois ângulos opostos pelo vértice são sempre congruentes",3,19,2,31.57894736842105,5.263157894736842
" Num triângulo equilátero, todos os lados e ângulos são congruentes; nos triângulos isósceles, apenas os lados iguais e os ângulos da base são congruentes",3,28,2,32.142857142857146,7.142857142857142
" Curso de termodinâmica/Elementos de termodinâmica estatísticaPor definição, a fatorial do número inteiro N é N! = 1 x 2 x 3 x 4 x 5 x ",4,31,1,16.129032258064516,9.67741935483871
" x (N-2) x (N-1) x N com 0! =1Se N é muito grande:formula_1 (Aproximação de Stirling)O número de permutações diferentes num conjunto de n objetos onde n constituem um grupo de uma certa natureza (=são idênticos entre si), n são de uma outra natureza, etc",4,60,2,33.33333333333333,13.333333333333334
", é :formula_2Quando objetos se distribuem á sorte, observe-se geralmente um arranjo ordenado ? Por exemplo, se chacoalharmos um recipiente contendo bolhas vermelhas e bolhas verdes , observamos freqüentemente que todas as bolhas se colocam no fundo, com as bolhas verdes em cima? Mesmo repetindo o experimento um grande número de vezes, nunca, provavelmente aconteceria esta situação",4,64,7,34.375,9.375
" Porque? Outro exemplo: Se um estudante joga uma moeda, ele observa cara ou coroa",4,18,1,27.77777777777778,16.666666666666664
" Se 80 estudantes jogam cada um uma moeda, observamos um certe número de caras e um certo número de coroas",4,22,1,40.909090909090914,18.181818181818183
" Em geral, os números são parecidos, por exemplo 39 coroas e 42 caras, ou ainda 44 coroas e 36 caras",4,24,3,33.33333333333333,0.0
 Porque não observamos 79 coroas e uma cara ou ainda 80 coroas? A resposta faz intervir o número de maneiras (ou número de micro estados) permitindo de obter uma certa situação ( um arranjo ou micro estado),4,42,0,35.714285714285715,9.523809523809524
 Cada jogada de moeda é controlada unicamente pela sorte: uma coroa é igualmente provável que uma cara,4,19,0,36.84210526315789,26.31578947368421
" Apesar de todo isso, todos os resultados de 80 jogadas não tem a mesma probabilidade",4,17,1,47.05882352941176,17.647058823529413
" Por exemplo, um resultado de 44 coroas e 36 caras pode ser obtido de diversas maneiras, diversos estudantes podendo ver um a coroa no lugar de uma cara e outros uma cara no lugar de uma coroa sem afetar o resultado final 44 coroas e 36 caras",4,50,2,40.0,18.0
 Este número de maneiras de obter o resultado observado não é o mesmo para qualquer resultado,4,17,0,47.05882352941176,17.647058823529413
" Já reparou o que você faz quando ganha um presente que tanto queria, ou seu time faz um gol, ou recebe uma notícia que deixa você muito feliz? Pula de alegria, não é? Você faz isso porque está obedecendo a um ritmo interno, e seu corpo se movimenta para expressar esse sentimento",1,59,4,47.45762711864407,10.16949152542373
 Assim surgiu a dança: pela necessidade de o homem pôr para fora suas emoções,1,16,0,31.25,25.0
" Antes de procurar se comunicar com palavras, as pessoas já se expressavam com movimentos corporais",1,17,1,41.17647058823529,17.647058823529413
" Por isso, a dança é considerada a mais antiga das artes, e talvez a mais completa também, pois quem dança ao mesmo tempo cria um movimento e o expressa através do próprio corpo",1,38,3,39.473684210526315,2.631578947368421
" E não é só isso! A dança sempre teve grande presença e importância na vida do homem, pois o acompanha ao longo da sua história - desde os rituais dos povos primitivos, passando por acontecimentos sociais e religiosos, e influenciando até nas festas dos dias de hoje, como o carnaval, por exemplo",1,60,5,38.333333333333336,13.333333333333334
 Vamos aprender muita coisa sobre essa arte que revela todo tipo de emoção sem necessidade de uma única palavra,1,20,0,50.0,25.0
"Os primeiros registros de movimentos corporais que podem ser chamados de dança são de aproximadamente 15 mil anos atrás, do período pré-histórico chamado Paleolítico - época em que o homem primitivo começou a fazer desenhos e pinturas rupestres nas paredes e tetos das cavernas",1,45,1,33.33333333333333,8.88888888888889
" Essas figuras mostram nossos antepassados em caçadas, usando máscaras de animais e fazendo movimentos que representam danças mágicas para conseguir abater suas presas",1,25,1,24.0,8.0
 Há estudos da evolução humana explicando que as danças dos homens primitivos serviam para aquecer os corpos antes da caça e do combate,1,24,0,37.5,25.0
" Esse hábito devia ser comum naquele tempo, pois há várias pinturas rupestres representando essa cena",1,18,1,27.77777777777778,5.555555555555555
 O desenho sempre termina com o animal atingido pela lança,1,11,0,27.27272727272727,9.090909090909092
" Pelo jeito, o ""baile de máscaras"" funcionava mesmo!",1,13,1,15.384615384615385,15.384615384615385
Saúde e Bem-estar,2,3,0,0.0,0.0
" Anestesia é uma palavra grega e significa ausência de sensações, e proporciona ausência e alívio da dor",2,19,1,21.052631578947366,10.526315789473683
 Seu estudo é denominado anestesiologia,2,6,0,16.666666666666664,16.666666666666664
 É utilizada para realizar intervenções médicas como cirurgias ou procedimentos terapêuticos,2,12,0,25.0,16.666666666666664
" O termo assusta bastante, em razão dos riscos aos quais se dispõe a pessoa anestesiada",2,18,1,33.33333333333333,5.555555555555555
" No período de anestesia, a pessoa tem suas funções vitais monitoradas por aparelhos, que verificam respiração, pressão, nível de consciência, dentre outros",2,28,5,28.57142857142857,10.714285714285714
" Os riscos existem, mas as complicações foram reduzidas com a melhoria dos equipamentos e técnicas, minimizando os riscos com acidentes",2,23,2,30.434782608695656,0.0
" Existem diferentes tipos de anestesia: * Local – a anestesia local é utilizada para operações simples, em pequenas áreas e tornam insensíveis as pequenas áreas do corpo onde se deseja realizar alguma intervenção",2,36,1,25.0,13.88888888888889
" A aplicação do anestésico bloqueia as fibras nervosas no local onde foi injetado por cerca de 1 a 3 horas, não agindo o sistema nervoso central",2,28,1,35.714285714285715,10.714285714285714
 A pessoa fica totalmente consciente,2,6,0,0.0,16.666666666666664
 * Espinhal - essa anestesia é dividida em peridural e raquidiana,2,12,0,25.0,8.333333333333332
 São chamadas espinhais porque o anestésico é injetado na espinha da pessoa,2,13,0,30.76923076923077,15.384615384615385
" A anestesia raquidiana é efetuada em uma região abaixo da medula, diretamente no liquor da membrana espinhal",2,19,1,31.57894736842105,26.31578947368421
" Já a anestesia peridural ocorre após a membrana duramáter, membrana que envolve a medula vertebral",2,17,1,11.76470588235294,5.88235294117647
 O nível de consciência é variável,2,7,0,42.857142857142854,14.285714285714285
 * Plexular ou regional – a substância é injetada em um tronco de nervos e é utilizada para operações nos braços ou pernas,2,24,0,37.5,8.333333333333332
 O nível de consciência também é variável,2,8,0,50.0,12.5
" * Geral – É utilizada para cirurgias profundas como cardíacas, neurológicas, do pescoço, da cabeça, do tórax, dentre outros",2,25,5,24.0,24.0
 Essa anestesia retira totalmente a consciência da pessoa por meio de um combinado de substâncias,2,16,0,37.5,25.0
" Além disso, relaxam os músculos e eliminam a dor",2,12,1,16.666666666666664,0.0
" O anestésico pode ser aplicado na forma gasosa juntamente com o oxigênio, que chegará ao pulmão e irá para a corrente sanguínea",2,25,1,36.0,16.0
 Também pode ser injetada ou ainda serem utilizadas as duas formas em conjunto,2,14,0,50.0,7.142857142857142
 Os riscos envolvem parada respiratória e cardíaca,2,8,0,0.0,12.5
 A anestesia geral é também utilizada para procedimentos mais complexos como transplante de órgãos,2,15,0,46.666666666666664,20.0
" Para efetuar a anestesia a pessoa deve seguir todas as recomendações médicas, como jejum, informar ao médico caso seja alérgico ou possua alguma doença, além de tentar manter a calma",2,35,3,22.857142857142858,17.142857142857142
Matemática elementar/Geometria plana/TriângulosUm triângulo pode ser classificado de acordo com as medidas relativas de seus lados:Denomina-se base o lado sobre qual apóia-se o triângulo,3,30,0,33.33333333333333,16.666666666666664
" No triângulo isósceles, considera-se base o lado de medida diferente",3,12,1,16.666666666666664,41.66666666666667
"A seguir é mostrada a classificação de alguns triângulos de acordo com o critério anterior:Este triângulo é equilátero, pois possui os três lados congruentes",3,27,1,33.33333333333333,7.4074074074074066
" Em particular, como seus lados são dois a dois congruentes, ele é um triângulo isósceles",3,18,2,44.44444444444444,5.555555555555555
" Pode-se observar que seus todos os seus ângulos internos medem 60°, e por isso ele é equiângulo",3,20,1,45.0,0.0
Neste triângulo há somente dois lados congruentes: os que têm medida formula_1,3,13,0,38.46153846153847,7.142857142857142
" Por este motivo, o triângulo é isósceles, mas não é equilátero",3,14,2,35.714285714285715,7.142857142857142
" Além disso, cada um destes dois lados forma um ângulo de medida formula_2 com a base do triângulo",3,22,1,45.45454545454545,22.727272727272727
"Aqui, cada um dos lados tem um comprimento diferente dos demais",3,12,1,58.333333333333336,8.333333333333332
" Assim, este é um triângulo escaleno",3,8,1,37.5,0.0
 Observe ainda que nenhum par de ângulos internos tem a mesma medida,3,13,0,30.76923076923077,15.384615384615385
"Um triângulo também pode ser classificado de acordo com seus ângulos internos:Na geometria euclidiana, de acordo com o teorema angular de Tales, a soma dos ângulos internos de qualquer triângulo é igual a dois ângulos retos (180° ou π radianos)",3,47,2,31.914893617021278,14.893617021276595
" Isso permite a determinação da medida do terceiro ângulo, desde que sejam conhecidas as medidas dos outros dois ângulos",3,21,1,42.857142857142854,14.285714285714285
"Existe também um corolário, que afirma que a medida de um ângulo externo de um triângulo é igual à soma das medidas dos ângulos internos não-adjacentes",3,27,1,44.44444444444444,14.814814814814813
"Exemplo: Se os ângulos internos de um triângulo forem: formula_3 a resposta final será assim: Resolução: formula_4, formula_5",3,23,1,21.73913043478261,8.695652173913043
 Porque o ângulo externo é a igual à soma dos ângulos internos duas vezes,3,15,0,33.33333333333333,6.666666666666667
1ª relação: Um ângulo externo de um triângulo é maior que qualquer um dos ângulos internos não-adjacentes,3,18,0,50.0,5.555555555555555
"2ª relação: Se dois lados de um triângulo tem medidas diferentes, ao maior lado opõe-se o maior ângulo e ao menor lado, opõe-se o menor ângulo",3,31,2,35.483870967741936,12.903225806451612
"3ª relação: Em todo triângulo, qualquer lado tem medida menor que a soma das medidas dos outros dois",3,20,1,55.00000000000001,20.0
"Existem várias formas de se expressar a área ""A"" de um triângulo:Se o triângulo for equilátero de lado ""L"", sua área pode ser obtida pela fórmula:Lado-Lado-Lado",3,35,1,37.142857142857146,22.857142857142858
