text,level
" Apesar de todo isso, todos os resultados de 80 jogadas não tem a mesma probabilidade",4
" Por exemplo, um resultado de 44 coroas e 36 caras pode ser obtido de diversas maneiras, diversos estudantes podendo ver um a coroa no lugar de uma cara e outros uma cara no lugar de uma coroa sem afetar o resultado final 44 coroas e 36 caras",4
 Este número de maneiras de obter o resultado observado não é o mesmo para qualquer resultado,4
" Já reparou o que você faz quando ganha um presente que tanto queria, ou seu time faz um gol, ou recebe uma notícia que deixa você muito feliz? Pula de alegria, não é? Você faz isso porque está obedecendo a um ritmo interno, e seu corpo se movimenta para expressar esse sentimento",1
 Assim surgiu a dança: pela necessidade de o homem pôr para fora suas emoções,1
" Antes de procurar se comunicar com palavras, as pessoas já se expressavam com movimentos corporais",1
" Por isso, a dança é considerada a mais antiga das artes, e talvez a mais completa também, pois quem dança ao mesmo tempo cria um movimento e o expressa através do próprio corpo",1
" E não é só isso! A dança sempre teve grande presença e importância na vida do homem, pois o acompanha ao longo da sua história - desde os rituais dos povos primitivos, passando por acontecimentos sociais e religiosos, e influenciando até nas festas dos dias de hoje, como o carnaval, por exemplo",1
 Vamos aprender muita coisa sobre essa arte que revela todo tipo de emoção sem necessidade de uma única palavra,1
"Os primeiros registros de movimentos corporais que podem ser chamados de dança são de aproximadamente 15 mil anos atrás, do período pré-histórico chamado Paleolítico - época em que o homem primitivo começou a fazer desenhos e pinturas rupestres nas paredes e tetos das cavernas",1
" Essas figuras mostram nossos antepassados em caçadas, usando máscaras de animais e fazendo movimentos que representam danças mágicas para conseguir abater suas presas",1
 Há estudos da evolução humana explicando que as danças dos homens primitivos serviam para aquecer os corpos antes da caça e do combate,1
" Esse hábito devia ser comum naquele tempo, pois há várias pinturas rupestres representando essa cena",1
 O desenho sempre termina com o animal atingido pela lança,1
" Pelo jeito, o ""baile de máscaras"" funcionava mesmo!",1
Saúde e Bem-estar,2
" Anestesia é uma palavra grega e significa ausência de sensações, e proporciona ausência e alívio da dor",2
 Seu estudo é denominado anestesiologia,2
 É utilizada para realizar intervenções médicas como cirurgias ou procedimentos terapêuticos,2
" O termo assusta bastante, em razão dos riscos aos quais se dispõe a pessoa anestesiada",2
" No período de anestesia, a pessoa tem suas funções vitais monitoradas por aparelhos, que verificam respiração, pressão, nível de consciência, dentre outros",2
" Os riscos existem, mas as complicações foram reduzidas com a melhoria dos equipamentos e técnicas, minimizando os riscos com acidentes",2
" Existem diferentes tipos de anestesia: * Local – a anestesia local é utilizada para operações simples, em pequenas áreas e tornam insensíveis as pequenas áreas do corpo onde se deseja realizar alguma intervenção",2
" A aplicação do anestésico bloqueia as fibras nervosas no local onde foi injetado por cerca de 1 a 3 horas, não agindo o sistema nervoso central",2
 A pessoa fica totalmente consciente,2
 * Espinhal - essa anestesia é dividida em peridural e raquidiana,2
 São chamadas espinhais porque o anestésico é injetado na espinha da pessoa,2
" A anestesia raquidiana é efetuada em uma região abaixo da medula, diretamente no liquor da membrana espinhal",2
" Já a anestesia peridural ocorre após a membrana duramáter, membrana que envolve a medula vertebral",2
 O nível de consciência é variável,2
 * Plexular ou regional – a substância é injetada em um tronco de nervos e é utilizada para operações nos braços ou pernas,2
 O nível de consciência também é variável,2
" * Geral – É utilizada para cirurgias profundas como cardíacas, neurológicas, do pescoço, da cabeça, do tórax, dentre outros",2
 Essa anestesia retira totalmente a consciência da pessoa por meio de um combinado de substâncias,2
" Além disso, relaxam os músculos e eliminam a dor",2
" O anestésico pode ser aplicado na forma gasosa juntamente com o oxigênio, que chegará ao pulmão e irá para a corrente sanguínea",2
 Também pode ser injetada ou ainda serem utilizadas as duas formas em conjunto,2
 Os riscos envolvem parada respiratória e cardíaca,2
 A anestesia geral é também utilizada para procedimentos mais complexos como transplante de órgãos,2
" Para efetuar a anestesia a pessoa deve seguir todas as recomendações médicas, como jejum, informar ao médico caso seja alérgico ou possua alguma doença, além de tentar manter a calma",2
Matemática elementar/Geometria plana/TriângulosUm triângulo pode ser classificado de acordo com as medidas relativas de seus lados:Denomina-se base o lado sobre qual apóia-se o triângulo,3
" No triângulo isósceles, considera-se base o lado de medida diferente",3
"A seguir é mostrada a classificação de alguns triângulos de acordo com o critério anterior:Este triângulo é equilátero, pois possui os três lados congruentes",3
" Em particular, como seus lados são dois a dois congruentes, ele é um triângulo isósceles",3
" Pode-se observar que seus todos os seus ângulos internos medem 60°, e por isso ele é equiângulo",3
Neste triângulo há somente dois lados congruentes: os que têm medida formula_1,3
" Por este motivo, o triângulo é isósceles, mas não é equilátero",3
" Além disso, cada um destes dois lados forma um ângulo de medida formula_2 com a base do triângulo",3
"Aqui, cada um dos lados tem um comprimento diferente dos demais",3
" Assim, este é um triângulo escaleno",3
 Observe ainda que nenhum par de ângulos internos tem a mesma medida,3
"Um triângulo também pode ser classificado de acordo com seus ângulos internos:Na geometria euclidiana, de acordo com o teorema angular de Tales, a soma dos ângulos internos de qualquer triângulo é igual a dois ângulos retos (180° ou π radianos)",3
" Isso permite a determinação da medida do terceiro ângulo, desde que sejam conhecidas as medidas dos outros dois ângulos",3
"Existe também um corolário, que afirma que a medida de um ângulo externo de um triângulo é igual à soma das medidas dos ângulos internos não-adjacentes",3
"Exemplo: Se os ângulos internos de um triângulo forem: formula_3 a resposta final será assim: Resolução: formula_4, formula_5",3
 Porque o ângulo externo é a igual à soma dos ângulos internos duas vezes,3
1ª relação: Um ângulo externo de um triângulo é maior que qualquer um dos ângulos internos não-adjacentes,3
"2ª relação: Se dois lados de um triângulo tem medidas diferentes, ao maior lado opõe-se o maior ângulo e ao menor lado, opõe-se o menor ângulo",3
"3ª relação: Em todo triângulo, qualquer lado tem medida menor que a soma das medidas dos outros dois",3
"Existem várias formas de se expressar a área ""A"" de um triângulo:Se o triângulo for equilátero de lado ""L"", sua área pode ser obtida pela fórmula:Lado-Lado-Lado",3
Lado-Ângulo-Lado,3
Ângulo-Lado-Ângulo,3
Lado-Lado-Ângulo reto,3
"Segundo o critério LLL (lado-lado-lado), existe semelhança entre dois triângulos se os três lados de um são proporcionais aos três lados correspondentes do outro",3
"Segundo o critério LAL (lado-ângulo-lado), existe semelhança entre dois triângulos se têm entre si dois pares de lados correspondentes proporcionais e se os ângulos por eles formados forem iguais",3
"Segundo o critério AA (ângulo-ângulo), existe semelhança entre dois triângulos se eles têm dois ângulos iguais",3
" Logística/Técnicas de previsão/Estatísticas univariadas, bivariadas e autocorrelaçãoConsidera-se uma ""estatística"" o resumo numérico de um determinado conjunto de dados",4
" (Makridakis, 1998, p",4
 28-29),4
" As estatísticas descritivas mais usadas tanto para conjuntos de dados univariados únicos, como séries temporais únicas são a média, o desvio padrão e a variância",4
" No caso de existirem dados bivariados (par de variáveis aleatórias), as estatísticas mais usadas para descrever a relação entre os dois conjuntos de dados são a covariância e a correlação",4
" Finalmente, as estatísticas mais comuns para efectuar a comparação entre as observações de uma única série temporal em dois períodos de tempo distintos são a autocovariância e a autocorrelação",4
" ""Estatísticas univariadas""A medição do valor em relação ao qual 50 por cento dos desvios estão acima e 50 por cento dos desvios estão abaixo é dada pela ""média"" (ou média aritmética), ou seja, a soma dos desvios em torno desta é zero",4
" Por exemplo (DeLurgio, 1998, p",4
" 41):onde formula_1, na Tabela 1, é o valor de vendas de um determinado produto nos últimos nove meses",4
 A média das vendas é dada por:formula_2onde formula_3 é o somatório de formula_4 = 1 até formula_4 = 9,4
" ""Desvios""Um ""desvio médio"" (formula_6) é definido pela subtracção da média a um valor observado (formula_1) e é dado por:formula_8formula_9 Como a soma dos desvios é sempre igual a zero, é útil desenvolver uma estatística descritiva para estes desvios, que, ou são elevados ao quadrado, ou, ocasionalmente, toma-se o seu valor absoluto",4
" O ""desvio médio absoluto"" é denominado de DMA e é dado por:formula_10 Neste caso:formula_11formula_12 Por seu lado, o ""desvio médio quadrado"", é designado por DMQ e é dado por:formula_13 Neste caso:formula_14formula_15 Intimamente relacionado com o desvio médio quadrado (DMQ), está a ""variância""",4
" Esta é definida da seguinte maneira:formula_16 Neste caso:formula_17formula_18 onde formula_19 representa os «graus de liberdade», que podem ser definidos como o número de observações a subtrair pelo número de parâmetros estimados (Makridakis, 1998, p",4
 31-32),4
" A variância é menos intuitiva que o DMQ mas possui propriedades matemáticas desejáveis, porque, ao contrário do DMQ não é uma estimativa tendenciosa",4
 Tanto a variância como o desvio médio absoluto fornecem medidas de dispersão,4
 Medem aproximadamente o desvio médio das observações em relação à sua média,4
" Se as observações estiverem muito dispersas, estarão longe da média (acima e abaixo)",4
 Neste caso tanto o desvio médio absoluto como a variância terão um valor elevado,4
" Quando as observações estão próximas entre si, o desvio médio absoluto e a variância terão valores pequenos",4
 Ambos têm a mesma unidade que as observações,4
" O ""desvio padrão"" é a raiz quadrada do desvio médio quadrado (DMQ) e é dado por (DeLurgio, 1998, p",4
" 43):formula_20 Neste caso:formula_21formula_22 Muitos conjuntos de dados verificam as seguintes regras empíricas (Makridakis, 1998, p",4
" 32):Quando se ordena o número de observações por ordem crescente, como acontece na Tabela 2, e este for ímpar, a ""mediana"" é o valor em relação ao qual 50 por cento dos valores são maiores e 50 por cento são menores, ou seja, a mediana é a observação a meio",4
" Nos casos em que o número de observações for par, a mediana é igual à média entre os valores das duas observações centrais",4
